0.13493,0.137476,0.142568,0.145114,0.150205,0.152751,0.155297,0.160388,0.162935,0.165481,0.168026,0.173118,0.175664,0.178209
0.00013512,0.000136475,0.000140737,0.000142587,0.000146801,0.000149177,0.000150436,0.00015516,0.000156385,0.000158165,0.000159936,0.000162887,0.000164637,0.000165805
