0.13493,0.137476,0.142568,0.145114,0.150205,0.152751,0.155297,0.160388,0.162935,0.165481,0.168026,0.173118,0.175664,0.178209
1154.35,1167.89,1181.45,1190.48,1204.04,1208.57,1222.1,1231.16,1244.69,1253.72,1262.76,1285.32,1294.35,1307.89
